registration_no,subject_content_text,cleaned_text,agg_cluster
MORLY/E/2023/2345678,"Train ka schedule bahut hi confusing hai, clear nahi hota.",train schedule bahut confusing clear nahi,0
MORLY/E/2023/9876543,"Aaj ka ticket lene mein problem aayi, nahi samajh aaya kya karna tha.",aaj ticket lene problem nahi samajh,0
MORLY/E/2023/3450123,"Station ki lights kharab hain, andhera hota hai raat ko.",station lights kharab andhera raat,0
MORLY/E/2023/4567891,"Railway personnel bahut rude hain, unka attitude improve karne ki zarurat hai.",railway personnel bahut rude attitude improve zarurat,0
MORLY/E/2023/2345678,"Meri train baar baar late ho rahi hai, mujhe office time se pahunchna hai. Please kuch karein.",train baar baar late office time pahunchna,0
MORLY/E/2023/3456789,"Mujhe ticket ka paise wapas nahi mila, woh toh cancel ho gaya tha! Kya karun?",ticket paise wapas nahi mila cancel karun,0
MORLY/E/2023/4567890,"Mere saath kisi staff ne accha vyavhaar nahi kiya, main kaafi pareshan hoon.",saath kisi staff accha vyavhaar nahi main pareshan,0
MORLY/E/2023/5678901,"Station par safai nahi ho rahi hai, bahut ganda hai. Kya kuch ho sakta hai?",station safai nahi bahut ganda sakta,0
MORLY/E/2023/6789012,Kuch trains ki schedule update nahi hoti. Bahut badi dikkat ho rahi hai!,trains schedule update nahi bahut badi dikkat,0
MORLY/E/2023/7890123,Mujhe refund nahi mila ticket cancel hone par. Bahut samasya ho rahi hai.,refund nahi mila ticket cancel hone bahut samasya,0
MORLY/E/2023/8901234,"Train ke staff ka behavior acha nahi tha, mujhe bahut bura laga.",train staff behavior acha nahi bahut bura laga,0
MORLY/E/2023/9012345,"Railway station par facilities bahut kharab hai, bahut dikkat hoti hai.",railway station facilities bahut kharab bahut dikkat,0
MORLY/E/2023/0123456,Mujhe samajh nahi aa raha ki train kaise chalu hoti hai. Help chahiye.,samajh nahi train chalu chahiye,0
MORLY/E/2023/1234567,"Mujhe refund nahi mila, kya aap log meri madad kar sakte hain?",refund nahi mila log sakte,0
MORLY/E/2023/2345678,"Staff ka behavior mujhe acha nahi laga, kaise isse report karu?",staff behavior acha nahi laga isse report karu,0
MORLY/E/2023/3456789,"Station par washrooms bahut gande hain, kafi samasya ho rahi hai.",station washrooms bahut gande kafi samasya,0
MORLY/E/2023/4567890,"Train ka schedule samajhne mein dikkat ho rahi hai, please madad karein.",train schedule samajhne dikkat,0
MORLY/E/2023/5678901,"Maine ticket ke liye payment kiya tha, par abhi tak confirmation nahi mila hai.",ticket payment abhi confirmation nahi mila,0
MORLY/E/2023/6789012,"Staff se baat karne mein problem ho rahi hai, samasya suljha nahi rahi.",staff baat problem samasya suljha nahi,0
MORLY/E/2023/7890123,Railway station par parking ki bahut kami hai. Bahut samasya ho rahi hai.,railway station parking bahut kami bahut samasya,0
MORLY/E/2023/8901234,Kuch trains ki timing sahi nahi hai. Bahut dikkat ho rahi hai.,trains timing sahi nahi bahut dikkat,0
MORLY/E/2023/9012345,"Mujhe ticket booking ke liye paise nahi mil rahe, kya karun?",ticket booking paise nahi mil karun,0
MORLY/E/2023/0123456,"Staff se baat karne mein dikkat aa rahi hai, kuch nahi ho raha.",staff baat dikkat nahi,0
MORLY/E/2023/1234567,"Kuch railway stations par facilities bahut bekar hai, kya kuch ho sakta hai?",railway stations facilities bahut bekar sakta,0
MORLY/E/2023/2345678,"Train ke timings mein bahut badi dikkat hai, kabhi kabhi pata nahi chalta.",train timings bahut badi dikkat pata nahi chalta,0
MORLY/E/2023/3456789,"Payment mein kuch dikkat aa rahi hai, refund chahiye.",payment dikkat refund chahiye,0
MORLY/E/2023/4567890,"Mujhe staff ka behavior acha nahi laga, yeh bahut bura hai.",staff behavior acha nahi laga bahut bura,0
MORLY/E/2023/2345678,"Train ka timing bahut late hota hai, kabhi kabhi to 2 ghante bhi late ho jata hai!",train timing bahut late ghante late jata,0
MORLY/E/2023/3456789,"Mujhe refund nahi mila hai, maine ticket cancel kiya tha par paisa abhi tak nahi aaya!",refund nahi mila ticket cancel paisa abhi nahi,0
MORLY/E/2023/4567890,Passenger service staff ka behavior bahut kharab hai. Unhone meri madad nahi ki!,passenger service staff behavior bahut kharab unhone nahi,0
MORLY/E/2023/5678901,"Station par bahut ganda hai, toilet aur waiting area dono hi safai ki zarurat hai!",station bahut ganda toilet waiting area dono safai zarurat,0
MORLY/E/2023/6789012,"Train baar baar cancel ho rahi hai, mujhe bahut dikkat hoti hai!",train baar baar cancel bahut dikkat,0
MORLY/E/2023/7890123,"Mujhe incorrect amount refund hua hai, please isko rectify karein!",incorrect amount refund isko rectify,0
MORLY/E/2023/8901234,"Staff ka attitude bahut accha nahi hai jab unse madad maangi, samasya nahi suljha rahe hain.",staff attitude bahut accha nahi jab unse maangi samasya nahi suljha,0
MORLY/E/2023/9012345,"Platform par bahut khudra hai, chalu hone mein dikkat hoti hai!",platform bahut khudra chalu hone dikkat,0
MORLY/E/2023/0123456,"Train ki frequency bahut kam hai, mujhe samay par nahi milti!",train frequency bahut kam samay nahi milti,0
MORLY/E/2023/1234567,"Mujhe ticket cancellation ka paisa nahi mila, please check karein!",ticket cancellation paisa nahi mila check,0
MORLY/E/2023/2345679,"Railway staff kabhi kabhi rude ho jate hain, unke behavior ko sudharein.",railway staff rude jate unke behavior sudharein,0
MORLY/E/2023/3456780,"Platform bahut kharab halat mein hai, cleaning zaruri hai.",platform bahut kharab halat cleaning zaruri,0
MORLY/E/2023/4567891,"Train ki timings bilkul ulat-pulat hai, samay pe nahi milti!",train timings ulatpulat samay nahi milti,0
MORLY/E/2023/5678902,"Mujhe kuch paisa zyada charge hua hai, ye galat hai!",paisa zyada charge galat,0
MORLY/E/2023/6789013,"Mujhe help chahiye thi lekin staff ne madad nahi ki, ye bahut bura laga.",chahiye staff nahi bahut bura laga,0
MORLY/E/2023/7890124,"Railway station par bahut saari problems hain, cleaning zaroori hai!",railway station bahut saari problems cleaning zaroori,0
MORLY/E/2023/8901235,Train bahut late hoti hai. Isse kaise sudharenge?,train bahut late isse sudharenge,0
MORLY/E/2023/9012346,"Mujhe galat amount deduct hua hai, zaroori hai isko theek karna.",galat amount deduct zaroori isko theek,0
MORLY/E/2023/1234569,"Mujhe kuch madad chahiye thi par staff ne help nahi ki, mujhe samasya hui.",chahiye staff nahi samasya,0
MORLY/E/2023/1234567,"Train ka schedule bahut hi kharab hai, main aksar late hota hoon. Kripya is par dhyan dein.",train schedule bahut kharab main aksar late kripya dhyan dein,0
MORLY/E/2023/2345678,"Platform par safai nahi hoti hai. Bahut ganda hai, passengers ko dikkat hoti hai.",platform safai nahi bahut ganda passengers dikkat,0
MORLY/E/2023/3456789,"Mujhe apne ticket ki payment ka refund nahi mila, please madad karein.",apne ticket payment refund nahi mila,0
MORLY/E/2023/4567890,"Train ke staff ka behavior bahut rude hai, unhe prashikshan ki zarurat hai.",train staff behavior bahut rude prashikshan zarurat,0
MORLY/E/2023/5678901,"Meri train baar-baar late ho rahi hai, mujhe bahut takleef ho rahi hai.",train baarbaar late bahut takleef,0
MORLY/E/2023/6789012,"Railway station ki building purani ho gayi hai, iski marammat ki zarurat hai.",railway station building purani iski marammat zarurat,0
MORLY/E/2023/7890123,Maine ticket ke liye payment kiya par mujhe confirmation nahi mila.,ticket payment confirmation nahi mila,0
MORLY/E/2023/8901234,"Train ke conductor ne mujhe galat information di, is par action hona chahiye.",train conductor galat information action chahiye,0
MORLY/E/2023/9012345,"Train ki timing badal di gayi thi bina kisi suchna ke, ye sahin nahi hai.",train timing badal bina kisi suchna sahin nahi,0
MORLY/E/2023/0123456,"Railway station par lift kharab hai, logo ko dikkat ho rahi hai.",railway station lift kharab logo dikkat,0
MORLY/E/2023/1234560,Maine apne ticket ka payment kiya hai lekin confirmation nahi mila.,apne ticket payment confirmation nahi mila,0
MORLY/E/2023/2345671,"Train ke staff ne mujhe galat information di, mujhe samasya ho rahi hai.",train staff galat information samasya,0
MORLY/E/2023/3456782,"Meri train ka coach bahut ganda tha, kisi ne safai nahi ki thi.",train coach bahut ganda kisi safai nahi,0
MORLY/E/2023/4567893,"Railway station par waiting room ki marammat ki zarurat hai, bahut kharab hai.",railway station waiting room marammat zarurat bahut kharab,0
MORLY/E/2023/5678904,"Mujhe ticket ki payment ka receipt nahi mila, please madad karein.",ticket payment receipt nahi mila,0
MORLY/E/2023/6789015,"Train ka staff mujhe samajh nahi paya, mujhe dikkat hoti hai.",train staff samajh nahi paya dikkat,0
MORLY/E/2023/7890126,"Train mein safar karne par bahut samasya aayi, please is par dhyan dein.",train safar bahut samasya dhyan dein,0
MORLY/E/2023/8901237,"Station par washroom ki safai bahut kharab hai, please dekhein.",station washroom safai bahut kharab dekhein,0
MORLY/E/2023/9012348,"Mujhe ticket ki payment ka confirmation nahi mila, iska kya hoga?",ticket payment confirmation nahi mila hoga,0
MORLY/E/2023/4721836,Mujhe train ke late hone ki wajah se bahut dikkat hui. Please fix this issue!,train late hone wajah bahut dikkat fix issue,0
MORLY/E/2023/1234567,"Mera payment process nahi ho raha hai, please help me!",payment process nahi,0
MORLY/E/2023/2345678,"Station ki safai bahut kharab hai, jaldi kuch karo!",station safai bahut kharab jaldi,0
MORLY/E/2023/3456789,"Railway staff ka behaviour bahut bura tha, kuch nahi bola unhone!",railway staff behaviour bahut bura nahi bola unhone,0
MORLY/E/2023/4567890,"Train time table galat hai, itna late ho gaya hai!",train time table galat late,0
MORLY/E/2023/5678901,"Mujhe refund chahiye, mujhe ticket cancel karna pada tha.",refund chahiye ticket cancel pada,0
MORLY/E/2023/6789012,"Station ke washroom itne gande hai, kuch nahi ho raha!",station washroom itne gande nahi,0
MORLY/E/2023/7890123,"Staff ne mujhe disrespect kiya, please action lo.",staff disrespect action,0
MORLY/E/2023/8901234,"Train baar baar late ho rahi hai, kuch karna padega!",train baar baar late padega,0
MORLY/E/2023/9012345,"Mujhe refund nahi mila, please check karein!",refund nahi mila check,0
MORLY/E/2023/0123456,"Platform bahut kharab hai, safety ka dhyan rakho!",platform bahut kharab safety dhyan rakho,0
MORLY/E/2023/1234568,"Staff ne mujhe help nahi kiya, please dekho!",staff nahi dekho,0
MORLY/E/2023/2345679,"Train ki timing galat hai, koi bhi nahi bata raha!",train timing galat nahi bata,0
MORLY/E/2023/3456780,"Mera payment nahi ho raha hai, please help!",payment nahi,0
MORLY/E/2023/4567891,"Station ki building thik nahi hai, kuch karo!",station building thik nahi,0
MORLY/E/2023/5678902,"Mujhe staff se problem hui, please kuch karo!",staff problem,0
MORLY/E/2023/6789013,"Train baar baar cancel ho rahi hai, kuch karo!",train baar baar cancel,0
MORLY/E/2023/7890124,"Mera payment nahi mila, please jaldi check karein!",payment nahi mila jaldi check,0
MORLY/E/2023/8901235,"Station ka infrastructure bahut kharab hai, please kuch karo!",station infrastructure bahut kharab,0
MORLY/E/2023/2345678,Mujhe train ki timing ke bare mein samasya hai. Har baar delay hota hai aur ye mujhe kaafi pareshaan karta hai.,train timing bare samasya har baar delay pareshaan karta,0
MORLY/E/2023/8765432,Meri ticket booking ke liye payment nahi ho raha hai. Online portal bhi error de raha hai. Kripya madad karein.,ticket booking payment nahi online portal error kripya,0
MORLY/E/2023/1357924,Mera complaint hai ki staff ka behavior theek nahi hai. Unhone mujhe khud se baat nahi ki.,complaint staff behavior theek nahi unhone khud baat nahi,0
MORLY/E/2023/2468135,Station par toilets kharab hain aur safai ka bhi dhyan nahi diya ja raha hai. Ye bahut bura hai.,station toilets kharab safai dhyan nahi bahut bura,0
MORLY/E/2023/6543210,Mujhe train cancellation ki wajah samajh nahi aayi. Pichli baar bhi aisa hua tha. Kripya iska samadhan karein.,train cancellation wajah samajh nahi pichli baar aisa kripya samadhan,0
MORLY/E/2023/9876543,Mujhe refund nahi mila hai pichle ticket ka. Main baar baar complain kar rahi hoon. Kya aap kuch kar sakte hain?,refund nahi mila pichle ticket main baar baar complain sakte,0
MORLY/E/2023/1234567,Train ke staff ne mujhe bekaar samjha. Unka vyavhar kafi kharab tha.,train staff bekaar samjha vyavhar kafi kharab,0
MORLY/E/2023/1011121,Platform 1 par kuch repair ki zarurat hai. Yahan bahut hi muskil hoti hai chalna.,platform repair zarurat yahan bahut muskil chalna,0
MORLY/E/2023/2020202,Train mein AC kharab tha aur bahut garmi thi. Kya aap kuch kar sakte hain?,train kharab bahut garmi sakte,0
MORLY/E/2023/3030303,Mere account se paise deduct ho gaye lekin ticket nahi mili. Iska kya hoga?,account paise deduct ticket nahi mili hoga,0
MORLY/E/2023/4040404,Mujhe train ke staff ki taraf se disrespect feel hua. Isliye complaint kar raha hoon.,train staff taraf disrespect feel isliye complaint,0
MORLY/E/2023/5050505,Railway station par parking ki bahut kami hai. Is wajah se bahut dikkat hoti hai.,railway station parking bahut kami wajah bahut dikkat,0
MORLY/E/2023/6060606,"Train time table sahi nahi hai, mujhe baar baar samasya hoti hai. Is par koi action lein.",train time table sahi nahi baar baar samasya action lein,0
MORLY/E/2023/7070707,Mere account se paise to chale gaye lekin ticket nahi mili. Please help!,account paise chale ticket nahi mili,0
MORLY/E/2023/8080808,Mujhe staff ne samajhna nahi chaha. Unka vyavhar bura tha.,staff samajhna nahi chaha vyavhar bura,0
MORLY/E/2023/9090909,Station par bahut badbu hai aur safai nahi ho rahi hai. Kripya dhyan dein.,station bahut badbu safai nahi kripya dhyan dein,0
MORLY/E/2023/1111111,Train band ho gayi aur mujhe kisi ne nahi bataya. Yeh bahut bura hai.,train band kisi nahi bataya bahut bura,0
MORLY/E/2023/2222222,Mujhe ticket book karne par paise nahi mile. Bahut pareshaan hoon.,ticket book paise nahi mile bahut pareshaan,0
MORLY/E/2023/3333333,Mujhe train ke staff ne kuch galat bola. Unka vyavhar theek nahi tha.,train staff galat bola vyavhar theek nahi,0
MORLY/E/2023/4444444,Railway station par bahut zyada kachra hai. Safai nahi ho rahi hai.,railway station bahut zyada kachra safai nahi,0
MORLY/E/2023/5555555,Train booking ke liye waitlist kaafi lamba hai. Kya isse kam kiya ja sakta hai?,train booking waitlist lamba isse kam sakta,0
MORLY/E/2023/1234567,Train ka time barabar nahi hai. Main baar baar dekh raha hoon ki 10 baje ki train aksar late hoti hai. Yeh bahut dikkat ho rahi hai.,train time barabar nahi main baar baar dekh baje train aksar late bahut dikkat,0
MORLY/E/2023/2345678,Mujhe payment issue aa raha hai. Refund nahi mil raha hai jo ki mujhe expected tha. Please help!,payment issue refund nahi mil expected,0
MORLY/E/2023/3456789,Train staff ka behaviour thoda behtar hona chahiye. Kafi baar rude response milta hai. Yeh achha nahi lagta.,train staff behaviour thoda behtar chahiye kafi baar rude response milta achha nahi lagta,0
MORLY/E/2023/4567890,"Platform par bahut gande conditions hain, koi safai nahi hoti hai. Yeh bahut bad condition hai.",platform bahut gande conditions safai nahi bahut bad condition,0
MORLY/E/2023/5678901,"Train ka schedule bahut baar badalta hai, isse passengers ko problem hoti hai, is par kuch karna chahiye.",train schedule bahut baar badalta isse passengers problem chahiye,0
MORLY/E/2023/6789012,"Mujhe apne ticket ke liye payment nahi mil raha hai. Bahut pareshani ho rahi hai, please madad karein.",apne ticket payment nahi mil bahut pareshani,0
MORLY/E/2023/7890123,"Train ke staff ki training achhi nahi hai, unhe customer service ke bare mein aur seekhna chahiye.",train staff training achhi nahi customer service bare seekhna chahiye,0
MORLY/E/2023/8901234,"Railway station ki infrastructure bahut purani ho gayi hai, nayi facilities ki zarurat hai.",railway station infrastructure bahut purani nayi facilities zarurat,0
MORLY/E/2023/9012345,Train ko kisi aur route par shift kar diya gaya hai bina kisi notice ke. Ye bahut hi galat hai.,train kisi route shift bina kisi notice bahut galat,0
MORLY/E/2023/0123456,"Payment refund ke liye maine complaint ki thi, koi response nahi aaya ab tak. Bahut takleef ho rahi hai.",payment refund complaint response nahi bahut takleef,0
MORLY/E/2023/1234568,"Station staff ki training kaafi behtar honi chahiye, ye bahut zaroori hai ki wo passengers se achhe se baat karein.",station staff training behtar honi chahiye bahut zaroori passengers achhe baat,0
MORLY/E/2023/2345679,"Railway stations par facilities bahut ghatak hain. Drinking water, toilets ki zarurat hai.",railway stations facilities bahut ghatak drinking water toilets zarurat,0
