registration_no,subject_content_text,dbscan_cluster
MORLY/E/2023/3456780,"Train time par nahi aayi, bahut pareshaan hoon. Kya kar sakte hain?",0
MORLY/E/2023/4567891,"Mujhe refund chahiye par koi response nahi aa raha, bahut pareshaan hoon.",0
MORLY/E/2023/5678902,"Staff ne mujhe behad rude bola, kuch intezaar karte hain.",-1
MORLY/E/2023/6789013,"Station ki building kaafi purani ho gayi hai, please kuch karein.",0
MORLY/E/2023/7890124,"Train mein khana bahut kharab hai, bahut bura laga.",0
MORLY/E/2023/8901235,"Mujhe payment ka confirmation nahi mila, bahut pareshaan hoon.",0
MORLY/E/2023/9012346,"Staff ne mujhe bura vyavhaar kiya, please kuch karein.",1
MORLY/E/2023/0123457,"Station ki building ki halat bahut kharab hai, please kuch karein.",0
MORLY/E/2023/1234567,"Train ki timing har baar late hoti hai. Kabhi bhi schedule follow nahi hota, yeh bahut problematic hai.",0
MORLY/E/2023/2345678,"Mera ticket ka paisa refund nahi hua hai, kab milega? Main 2 mahine se intezaar kar rahi hoon!",0
MORLY/E/2023/3456789,"Station staff bahut rude hain, unse baat karte waqt bahut dikkat hoti hai. Kya kuch nahi kiya ja sakta?",0
MORLY/E/2023/4567890,Platform par safai nahi ho rahi. Train aati hai aur logon ko dikkat hoti hai. Iska kya hoga?,0
MORLY/E/2023/5678901,"Train mein AC nahi chal raha hai, bahut garmi ho rahi hai. Kya kuch kiya ja sakta hai?",0
MORLY/E/2023/6789012,"Mujhe ticket ka refund nahi mil raha hai, maine sabhi documents submit kiye the.",0
MORLY/E/2023/7890123,"Staff ka behavior bilkul bhi accha nahi hai, unhe training ki zaroorat hai. Kya kuch kiya ja sakta hai?",0
MORLY/E/2023/8901234,"Pune station par escalator kharab hai, logon ko upar neeche jaane mein dikkat hoti hai.",0
MORLY/E/2023/9012345,"Train mein logon ka behaviour bahut kharab hota hai, kuch kadam uthaye jaane chahiye.",0
MORLY/E/2023/0123456,"Mera payment issue abhi tak solve nahi hua hai, kya kuch update hai?",0
MORLY/E/2023/1234578,"Railway staff ki training ki zaroorat hai, unhe customer service ke bare mein nahi pata.",0
MORLY/E/2023/2345789,"Station par washroom bahut ganda hai, kya is par kuch kiya ja sakta hai?",0
MORLY/E/2023/3456780,"Train mein seat book ki hui hai lekin nahi mil rahi, kya yeh koi chhoti si problem hai?",0
MORLY/E/2023/4567899,"Mujhe payment ka confirmation nahi mila, maine payment kiya tha but koi message nahi aaya.",0
MORLY/E/2023/5678908,"Railway ke staff ki samasya hai, unka behavior bilkul bhi accha nahi hai. Kya kuch kiya ja sakta hai?",0
MORLY/E/2023/6789017,"Station ka infrastructure theek nahi hai, bahut saari jagah pe safai nahi hai.",0
MORLY/E/2023/7890126,"Puri train mein safai nahi hui hai, bahut ganda hai. Kya is par kuch kiya ja sakta hai?",0
MORLY/E/2023/8901235,"Mujhe payment ka update nahi mila, kya kuch kiya ja sakta hai? Bahut din ho gaye hain.",0
MORLY/E/2023/9012346,"Staff ka behavior theek nahi hai, kya kuch samadhan diya ja sakta hai?",0
MORLY/E/2023/1234567,Mujhe train ki timing ke baare mein samasya hai. Train hamesha late hoti hai aur mujhe office ke liye pareshani hoti hai.,0
MORLY/E/2023/2345678,Mere ticket ka paisa return nahi hua hai. Main bahut pareshaan hoon kyunki mujhe zarurat hai.,0
MORLY/E/2023/3456789,Train ke guards ke behavior se mujhe baht takleef hui. Unhe zyada professional hona chahiye.,-1
MORLY/E/2023/4567890,Platform ki safai nahi hoti hai. Bahut gandh hai aur yeh bahut hi galat hai.,0
MORLY/E/2023/5678901,Train ki seat booking mein problem aayi thi. Main baar baar try kiya par nahi ho raha tha.,0
MORLY/E/2023/6789012,Maine ek ticket book kiya tha lekin paisa ab tak nahi gaya. Kripya is par dhyan dein.,0
MORLY/E/2023/7890123,Train mein staff ka behaviour bahut bekar tha. Unhe zyada samajhdar hona chahiye.,0
MORLY/E/2023/8901234,Railway station ki saaf safai bahut kharab hai. Kripya ispar dhyan dein.,0
MORLY/E/2023/9012345,Train bahut late aayi aur mujhe meeting ke liye late hona pada. Iska kuch samadhan chahiye.,0
MORLY/E/2023/0123456,Mujhe ticket book karte waqt paisa nahi gaya aur ab tak wapas bhi nahi mila. Jaldi samadhan chahiye.,0
MORLY/E/2023/1234568,Mujhe train ke staff ke saath baat karne mein aasanai nahi hui. Unki training achi nahi hai.,0
MORLY/E/2023/2345679,Railway station ke gates ki halat bahut kharab hai. Yeh suraksha ke liye khatar hai.,0
MORLY/E/2023/3456780,Train ki punctuality bahut kharab hai. Humare yahan se jaane par bhi train late hoti hai.,0
MORLY/E/2023/4567891,Maine ticket book kiya lekin paisa gaya nahi. Mujhe help chahiye.,0
MORLY/E/2023/5678902,Staff ne mujhe proper information nahi di. Is par dhyan dena chahiye.,0
MORLY/E/2023/6789013,Station par lift ka kaam band hai aur ye kaafi mushkil hai. Ispar dhyan diya jaye.,0
MORLY/E/2023/7890124,"Train ki frequency bahut kam hai, mujhe pareshaani hoti hai. Kripya ispar kuch karein.",0
MORLY/E/2023/8901235,Mujhe ticket cancel karna tha lekin paisa nahi mil raha hai. Help chahiye.,0
MORLY/E/2023/9012346,Staff ka behavior train mein bahut kharab tha. Unko sudharna chahiye.,0
MORLY/E/2023/1234567,"Train mein bahut der ho gayi hai, isse passengers ko dikkat hoti hai. Koi solution nikalo.",0
MORLY/E/2023/2345678,"Mujhe refund nahi mila hai, payment ka proof hai. Jaldi check karein.",0
MORLY/E/2023/3456789,"Station par staff ka vyavhar achha nahi tha, maine complain ki thi, abhi tak koi reply nahi aaya.",-1
MORLY/E/2023/4567890,"Platform ki cleanliness bahut kharab hai, is taraf dhyan dena zaroori hai.",0
MORLY/E/2023/5678901,"Train ka schedule bahut inconsistent hai, isliye passengers ko problem hoti hai. Is par kuch karna chahiye.",0
MORLY/E/2023/6789012,"Mujhe tickets ke liye payment ki receipt nahi mili, please madad karein.",0
MORLY/E/2023/7890123,"Railway staff ka attitude bahut kharab hai, unhe training ki zarurat hai.",0
MORLY/E/2023/8901234,"Railway station ka infrastructure bahut purana hai, upgrade ki zarurat hai.",0
MORLY/E/2023/9012345,Train ka time schedule bahut inconsistent hai. Isse passengers ko dikkat hoti hai.,0
MORLY/E/2023/0123456,Ticket purchase ke baad confirmation nahi mila. Please dekhiye.,0
MORLY/E/2023/1234568,"Ticket counter par staff ka vyavhar acha nahi tha, unhe training ki zaroorat hai.",0
MORLY/E/2023/2345679,"Station ki cleanliness bahut kharab hai, is par dhyan dena chahiye.",0
MORLY/E/2023/3456780,"Train ka time bahut badal raha hai, is wajah se passengers ko problem hoti hai. Is par dhyan dena chahiye.",0
MORLY/E/2023/4567891,Maine ticket purchase kiya tha par amount nahi gaya. Please madad karein.,0
MORLY/E/2023/5678902,Railway staff ko customer service training ki zarurat hai. Unka vyavhar theek nahi hai.,0
MORLY/E/2023/6789013,"Station ki facilities bahut poor hai, humari demand hai ki inhe theek kiya jaye.",0
MORLY/E/2023/7890124,"Train der se aayi, passengers ko bahut dikkat hoti hai. Is par kuch action lena chahiye.",0
MORLY/E/2023/8901235,"Maine ticket book kiya tha par payment nahi hua, please check karein.",0
MORLY/E/2023/9012346,"Staff ka behavior theek nahi hai, unhe training ki zarurat hai. Jaldi kuch karein.",0
MORLY/E/2023/0123457,"Platform ki safety zaroori hai, is par dhyan diya jaye.",0
MORLY/E/2023/1234569,Train ke timings mein bahut problem hai. Is par kuch karna chahiye.,0
MORLY/E/2023/2345671,"Refund nahi mila hai, please help kariye.",0
MORLY/E/2023/3456782,"Staff ki training bahut zaroori hai, unka vyavhar theek nahi hai.",0
MORLY/E/2023/4567893,"Station ki suvidhaen bahut poor hai, isse sudharne ki zarurat hai.",0
MORLY/E/2023/5678904,"Train ka punctuality bahut kharab hai, is par kuch karna hoga.",0
MORLY/E/2023/1234567,"Mujhe apni ticket ka payment nahi hua hai. Pichle 3 din se try kar raha hoon, par koi response nahi aa raha.",-1
MORLY/E/2023/9876543,"Train ki timings bar-bar change ho rahi hain. Naya schedule samajhna mushkil ho raha hai, please kuch karein.",0
MORLY/E/2023/4567890,Station par facilities bahut kharab hain. Drinking water nahi hai aur restrooms bhi saaf nahi hain. Kya kar sakte hain?,0
MORLY/E/2023/3210987,Train ke staff ka behavior bahut bekar hai. Unhone mujhe rude tarike se treat kiya. Main isse nahi bhool sakti.,0
MORLY/E/2023/6543210,Maine apna ticket purchase kiya tha par payment confirm nahi hui. Bahut pareshaan ho gaya hoon.,0
MORLY/E/2023/9871234,"Train ka delay bahut zyada ho raha hai, par koi information nahi mil rahi hai. Please kuch karein.",0
MORLY/E/2023/2514789,Platform par bahut ganda hai aur koi cleaning nahi ho rahi. Ye bilkul unacceptable hai!,0
MORLY/E/2023/3657890,"Train ke staff ki kami hai, kuch log bahut hi bekar hain. Is par dhyan dena hoga.",-1
MORLY/E/2023/7890123,"Mujhe ticket purchase karte waqt kuch error aa raha hai. Payment nahi ho rahi hai, please madad karein.",0
MORLY/E/2023/5432167,"Train time par nahi aayi. Bahut samay ho gaya, koi update nahi mil raha. Kya aap is problem ko dekh sakte hain?",0
MORLY/E/2023/6547890,Railway station ka infrastructure bahut purana ho gaya hai. Safety measures nahi hain. Is par dhyan den!,0
MORLY/E/2023/3216549,Personnel ka behavior bahut bekar hai. Kisi ne meri madad nahi ki jab mujhe zarurat thi.,0
MORLY/E/2023/7894561,Payment nahi ho rahi. Ticket book kiya hai par paisa abhi tak nahi gaya. Bahut pareshani ho rahi hai.,0
MORLY/E/2023/6543219,Train khud se time par nahi aati. Is par kuch control hona chahiye. Aaj bhi 2 ghante late aayi.,0
MORLY/E/2023/7893210,Railway station ka infrastructure bahut kharab hai. Main chahta hoon ki yeh jaldi sudhara jaye.,0
MORLY/E/2023/4567897,Train ke staff ne mujhe achhe se assist nahi kiya. Bahut hi bekar service mili mujhe.,0
MORLY/E/2023/1237894,Payment process mein kuch problem aa rahi hai. Ticket book nahi ho raha hai.,0
MORLY/E/2023/7896541,Mujhe train ke delay ki wajah se bahut dikkat ho rahi hai. Kya aap is par dhyan de sakte hain?,0
MORLY/E/2023/1234567,Train ka time schedule bilkul galat hai. Har baar der se aata hai. Aap log kuch kijiye.,0
MORLY/E/2023/2345678,"Mera payment process nahi ho raha hai. Bahut baar try kiya, par kuch nahi ho raha.",0
MORLY/E/2023/3456789,Train staff ki behavior bahut kharab hai. Koi help nahi karta. Kya yeh sahi hai?,0
MORLY/E/2023/4567890,"Station par proper facilities nahi hai. Toilets gande hain, aur bahar bhi kafi paani hai.",0
MORLY/E/2023/5678901,Train ko bahut der ho rahi hai. Aaj to ek ghanta late hai. Koi solution nahi mila.,0
MORLY/E/2023/6789012,Mujhe refund nahi mila hai. Maine cancellation kiya tha. Please help!,0
MORLY/E/2023/7890123,"Train ke staff ki training bahut zaroori hai. Samasya hoti hai, unhe kuch nahi pata.",0
MORLY/E/2023/8901234,Platform bahut kharab hai. Saaf safai nahi hoti hai. Aap log kuch kijiye.,0
MORLY/E/2023/9012345,Train ki punctuality bahut kharab ho gayi hai. Kya aap log kuch kar sakte hain?,0
MORLY/E/2023/0123456,"Mera online payment fail ho gaya. Bahut baar try kiya, ab kya karun?",0
MORLY/E/2023/1234568,Train ke staff ko customer service ki training deni chahiye. Kafi samasya hoti hain.,0
MORLY/E/2023/2345679,Station ki building bahut purani aur kharab ho gayi hai. Iska kuch kijiye.,0
MORLY/E/2023/3456780,Train bahut busy aur crowded hoti hai. Kya aap is par kuch kar sakte hain?,0
MORLY/E/2023/4567891,"Maine payment kiya tha, par bank se kuch confirmation nahi mila. Help please!",0
MORLY/E/2023/5678902,Trains ke staff ko zyada training ki zaroorat hai. Unhe knowledge nahi hota.,0
MORLY/E/2023/6789013,Station ke bahar ka area bahut kharab hai. Kahi koi safai nahi hai.,0
MORLY/E/2023/7890124,Train ki facilities bahut bekar hain. Kya aap is par kuch kar sakte hain?,0
MORLY/E/2023/8901235,Mera payment status clear nahi hai. Kya aap mujhe help kar sakte hain?,0
MORLY/E/2023/6543210,"Train ka schedule baar baar badal raha hai, is wajah se bahut pareshani ho rahi hai. Kripya kuch ki jiye.",0
MORLY/E/2023/7654321,Mujhe ticket booking ke time par paise nahi mil rahe hain. Account se paisa deduct ho raha hai lekin ticket nahi mil rahi.,0
MORLY/E/2023/8765432,"Station par staff ki kami hai, kaafi samay tak kisi se madad nahi mil rahi thi. Isse sudharo.",0
MORLY/E/2023/9876543,"Platform par safai nahi hoti hai, is wajah se bahut pareshani hoti hai. Aap log kuch karenge kya?",-1
MORLY/E/2023/1234567,Train ke waqt par nahi aane se kaafi samay barbaad ho raha hai. Aakhir kyun nahi sudhar rahe aap log?,-1
MORLY/E/2023/3456789,"Payment process mein bahut dikkat aa rahi hai, aakhir kisi se sampark nahi ho raha. Kya aap madad kar sakte hain?",0
MORLY/E/2023/6543210,Station par staff rude hai aur unse baat karne mein bahut dikkat hoti hai. Iske liye kya action liya jayega?,0
MORLY/E/2023/7654321,"Platform par benches nahi hai, log khade khade thak jaate hain. Please kuch karein.",-1
MORLY/E/2023/4321098,"Train ki timing baar baar change ho rahi hai, is wajah se kaafi dikkat ho rahi hai. Aap log kuch karein.",0
MORLY/E/2023/5432109,Mujhe payment ki confirmation nahi mil rahi hai. Kya aap is par kuch kar sakte hain?,0
MORLY/E/2023/2109876,Station par koi bhi staff help nahi kar raha hai. Yeh kaafi samasya hai.,0
MORLY/E/2023/3456789,Station ki safai bahut kharab hai. Aap log ispe kuch nahi karenge kya?,0
MORLY/E/2023/6789012,"Train ka punctuality bahut kharab hai. Har baar late hoti hai, kuch bhi nahi kar rahe aap log.",0
MORLY/E/2023/7890123,"Mujhe ticket refund nahi mil raha hai, bahut din ho gaye hai. Kya karna hoga?",0
MORLY/E/2023/8901234,"Station par jo staff hai wo help nahi kar rahe hai, kaafi bura lag raha hai isse.",-1
MORLY/E/2023/5678901,"Toilet ki safai bahut kharab hai, kaafi badi samasya hai yeh. Aap log kuch karein.",0
MORLY/E/2023/6789012,Mujhe train ka time sahi nahi mil raha hai baar-baar badal raha hai. Iska kya hoga?,0
MORLY/E/2023/1234567,"Mujhe refund ka process samajh nahi aa raha hai, bahut dikkat ho rahi hai.",0
MORLY/E/2023/2345678,"Staff ki behavior kaafi bura hai, koi bhi help nahi karta. Iska kya hoga?",0
MORLY/E/2023/4567891,Train ka schedule baar baar badal raha hai. Yeh bahut pareshan kar raha hai. Kabhi kabhi to train late bhi ho jaati hai.,0
MORLY/E/2023/1234567,Mujhe ticket payment karne mein dikkat ho rahi hai. Card se payment nahi ho raha hai. Please madad karein.,0
MORLY/E/2023/2345678,Platform par safai nahi ho rahi hai aur bhut gandh hai. Yeh passengers ke liye achha nahi hai.,0
MORLY/E/2023/3456789,Train ke staff ka behavior bahut kharab hai. Unhone mujhe rude tarike se bola.,0
MORLY/E/2023/4567892,Train ka service bekaar hai. Online booking se cancellation mein bhi dikkat hoti hai.,-1
MORLY/E/2023/5678901,"Maine ticket book kiya tha, par payment nahi hua. Paisa wapas nahi aaya hai. Bahut pareshani ho rahi hai.",0
MORLY/E/2023/6789012,Station ki facilities bahut kharab hai. Restroom saaf nahi hai. Yeh safety ke liye khatarnaak hai.,0
MORLY/E/2023/7890123,Train ke guards ka behavior bilkul theek nahi hai. Unhone mujhe samjha nahi.,0
MORLY/E/2023/8901234,Train ka number galat dikh raha hai. Kya aap isse sahi kar sakte hain? Yeh bahut zaroori hai.,-1
MORLY/E/2023/9012345,"Mujhe PNR number XXXXXX se refund nahi mila hai. Bahut din ho gaye hain, kya ho raha hai?",0
MORLY/E/2023/0123456,Railway station ki building bahut purani hai. Iska renovation hona chahiye.,0
MORLY/E/2023/1234568,"Staff ke response time bahut slow hain. Mujhe turant madad chahiye thi, par koi nahi aaya.",0
MORLY/E/2023/2345679,Train ki timing ko lekar bahut samasya ho rahi hai. Har bar late hoti hai.,-1
MORLY/E/2023/3456780,"Refund nahi mila, jabki maine cancellation kiya tha. Bahut time ho gaya.",0
MORLY/E/2023/4567893,Station par parking facilities nahi hai. Yeh bahut samasya hai jo jaldi suljhani chahiye.,0
MORLY/E/2023/5678902,"Mujhe staff se help chahiye thi, par koi nahi aaya. Bahut time laga.",0
MORLY/E/2023/6789013,Train ka journey time kabhi kabhi badal jaata hai. Yeh kaise theek hoga?,-1
MORLY/E/2023/7890124,"Maine online ticket book kiya tha, par amount nahi chadha. Kya aap madad kar sakte hain?",0
MORLY/E/2023/8901235,"Station par AC waiting room ki kami hai. Yeh bahut zaroori hai, especially garmi mein.",0
MORLY/E/2023/9012346,Staff ki training achi nahi hai. Kya aap is par karyawahi kar sakte hain?,0
MORLY/E/2023/7654321,Mujhe train ki timing ke baare mein bahut dikkat ho rahi hai. Kahi baar toh train late ho jaati hain aur koi information nahi milta.,0
MORLY/E/2023/8765432,"Mujhe train ticket ka paisa nahi mila hai, transaction ID X0X5X hai aur main bahut pareshan hoon.",0
MORLY/E/2023/9876543,"Station ka infrastructure bahut kharab hai, bathrooms dirty hain aur waiting area bhi chhota hai. Ispar dekhna chahiye.",0
MORLY/E/2023/0987654,"Train ke staff ne mere saath bura vyavhar kiya, mujhe sammaan nahi diya gaya. Ispar action lena chahiye.",0
MORLY/E/2023/6543210,"Mujhe train ka schedule samajhne mein dikkat ho rahi hai, baar baar changes ho rahe hain, koi clarity nahi hai.",0
MORLY/E/2023/5432167,"Mera ticket cancel hua tha par paisa abhi tak nahi aaya. PNR X0X1X0 hai, please jaldi karein.",0
MORLY/E/2023/2109876,"Platform par safety measures nahi hain, log khud hi risk le rahe hain. Aapko kuch karna chahiye.",0
MORLY/E/2023/3210987,"Railway staff ne mere saath achha vyavhar nahi kiya, unhe training ki zarurat hai.",0
MORLY/E/2023/4321098,Train ka route change ho gaya hai aur mujhe pata nahi chal raha hai. Isse kuch karna chahiye.,0
MORLY/E/2023/5678901,"Mujhe refund nahi mila hai, aur maine sab kuch follow kiya hai. PNR X0X3X2 hai.",0
MORLY/E/2023/3456789,"Station par lift ka koi system nahi hai, bahut pareshani hoti hai. Kuch karna chahiye.",0
MORLY/E/2023/4567890,"Train ke guard ka behavior theek nahi tha, unhe training deni chahiye.",0
MORLY/E/2023/6789012,"Train ka cancel hone se mere plans bigad gaye, ispar kuch karna chahiye.",0
MORLY/E/2023/7890123,Mujhe refund ki zarurat hai lekin maine koi response nahi paya. PNR X0X4X1 hai.,0
MORLY/E/2023/8901234,"Station par koi acchi facilities nahi hain, drinking water nahi mil raha. Ispar kuch karna chahiye.",-1
MORLY/E/2023/1234567,"Train ke staff ka behavior theek nahi hai, unhe customer service training ki zarurat hai.",0
MORLY/E/2023/3456780,Mujhe train ki late reporting ki wajah se mujhe kaafi samasya hui. Ispar kuch karna chahiye.,0
MORLY/E/2023/7654320,"Maine payment kiya par ticket nahi mila, mujhe refund ki zarurat hai.",0
MORLY/E/2023/1234567,"Mujhe train time pe nahi mili, bahut pareshaan ho gaya. Kya koi aur train nahi thi?",0
MORLY/E/2023/2345678,"Maine online ticket book kiya tha, par payment nahi hui. Mere account ka number XXXXXX1234 hai.",0
MORLY/E/2023/3456789,"Railway station ki safai nahi ho rahi hai. Bahut ganda hai, aur logon ko dikkat hoti hai.",0
MORLY/E/2023/4567890,Ticket collector ne mujhe bhadaas kiya. Ghar se bahar nikalne ka mann nahi hota ab.,0
MORLY/E/2023/5678901,"Kayi baar train late hoti hai, is wajah se meri doosri connection miss ho jaati hai.",0
MORLY/E/2023/6789012,"Maine refund ke liye apply kiya tha, lekin abhi tak kuch nahi aaya. Kya hua?",0
